KO	WT	KO_1	KO_2	KO_3	KO_4	WT_1	WT_2	WT_3	WT_4	mean_KO	mean_WT	pvalue	qvalue	active_WT	active_KO	fold	qvalue_0_05	fold_1_5	active	final_sig	final_sig_2
3959	chr5:38695612-38695783::F1_12	chr5:38695612-38695783::F1_17	-0.319824634011859	0.010863201121709	-0.150737722532436	0.308892355371708	-0.755168677131773	-0.470108010689304	-1.0423146747016	-0.315684045535334	-0.0377017000127195	-0.645818852014503	0.0279740230591899	0.065366909101272	0	0	0.608117152001783	0	2	0	0	0
3960	chr2:96917548-96917719::F2_12	chr2:96917548-96917719::F2_17	0.280248988826485	0.171701513118855	0.35206682099392	0.217325238956786	0.291952379446323	0.349441373050347	0.387273645972	0.360104293797121	0.255335640474012	0.347192923066448	0.0978356353566887	0.170597816425985	1	1	-0.091857282592436	0	0	1	0	0
3961	chr16:89545152-89545323::F1_12	chr16:89545152-89545323::F1_17	0.250977850204444	0.211449868591372	0.13171514679661	0.0623416643559297	-0.231404399534914	-0.0181451154116424	0.104941376445961	0.042285845140259	0.164121132487089	-0.0255805733400841	0.0765643727981203	0.14117748182503	0	1	0.189701705827173	0	0	1	0	0
3962	chr9:101837704-101837875::F2_12	chr9:101837704-101837875::F2_17	-0.0856653026309931	-0.0867168537889835	-0.241141456016296	-0.173143881693296	0.190075177246458	0.390326707939168	-0.189151101405026	0.145964936313408	-0.146666873532392	0.134303930023502	0.0974127752472476	0.170181160532636	0	0	-0.280970803555894	0	0	0	0	0
3963	chr1:41616651-41616822::F1_12	chr1:41616651-41616822::F1_17	-0.272819428265114	-0.186419381682553	-0.318685984181389	-0.48419691688549	-0.0860315796709377	-0.136777501840535	-0.0693192805758799	0.15655090351997	-0.315530427753636	-0.0338943646418456	0.0206275994833028	0.05175076020393	0	0	-0.28163606311179	0	0	0	0	0
3964	chr10:3542555-3542726::F1_12	chr10:3542555-3542726::F1_17	-0.467040910098343	-0.520162242667432	-0.463228633016298	-0.345107835675751	0.216848725133563	-0.032309762416851	0.542971972417475	0.151137132468017	-0.448884905364456	0.219662016900551	0.00822734211066721	0.025909360974716	1	0	-0.668546922265007	1	1	1	1	1
3965	chr14:33062688-33062859::F3_12	chr14:33062688-33062859::F3_17	-0.148708385372522	-0.0375143127427752	-0.396086551796756	0.126145897191996	-0.241077640682269	0.0759296719371615	0.00901640165980946	-0.137704571495965	-0.114040838180014	-0.0734590346453158	0.768688047410985	0.830464300296904	0	0	-0.0405818035346982	0	0	0	0	0
3966	chr11:13628333-13628504::F2_12	chr11:13628333-13628504::F2_17	0.147607958116767	-0.00955827992578971	0.0558514469768277	0.00921699231033129	-1.47813109383261	-1.47043811898971	-1.53943464980273	-1.87727031880865	0.0507795293695341	-1.59131854535842	0.000131068173120491	0.00166519564568642	0	0	1.64209807472795	1	2	0	0	2
3967	chr2:145214490-145214661::F3_12	chr2:145214490-145214661::F3_17	0.18041017020112	0.0881670497203885	0.0902186116788959	0.241377751857101	0.0984472305405592	0.372244623001398	-0.369766019608707	-0.0797244952548562	0.150043395864376	0.00530033466959851	0.426545108577398	0.534456881702034	0	1	0.144743061194778	0	0	1	0	0
3968	chr4:17273756-17273927::F1_12	chr4:17273756-17273927::F1_17	0.296000704832575	-0.109252276957456	0.194571528885228	-0.248755500259325	-0.707301305884308	-0.177556788063459	-0.909949523886735	-0.431455304021581	0.0331411141252555	-0.556565730464021	0.0295057440826867	0.0681714070524663	0	0	0.589706844589277	0	2	0	0	0
3969	chr1:6732815-6732986::F3_12	chr1:6732815-6732986::F3_17	0.61731838932834	0.623149095212624	0.540300626051445	0.379181021725579	0.119792028098992	0.0898023627915411	0.422328835144449	0.206718727543866	0.539987283079497	0.209660488394712	0.0142848047767943	0.0388389990797071	1	1	0.330326794684785	1	0	1	0	0
3970	chr18:25502095-25502266::F2_12	chr18:25502095-25502266::F2_17	0.339154236255202	0.0548213164043434	-0.0480062910109201	-0.00283791524497947	0.0806495646992057	-0.247809997171699	-0.000894094722165805	0.0737211532423051	0.0857828366009115	-0.0235833434880885	0.383463500137714	0.491116344351693	0	0	0.109366180089	0	0	0	0	0
3971	chr4:74152602-74152773::F1_12	chr4:74152602-74152773::F1_17	-0.139509646370011	0.0555173225491978	-0.0156386453365431	-0.198943519357848	-0.132928338548252	-0.360493680801957	-0.244664069498804	-0.530620141992225	-0.0746436221288011	-0.31717655771031	0.0619726043660604	0.119843921783479	0	0	0.242532935581509	0	0	0	0	0
3972	chr3:135789804-135789975::F1_12	chr3:135789804-135789975::F1_17	-0.0693386355590774	-0.353554447235124	-0.29181424970561	-0.272883183207824	-0.692663116372426	-0.996915534157532	-0.836731998947697	-0.929285152078933	-0.246897628926909	-0.863898950389147	0.000488654710923335	0.00382653167143351	0	0	0.617001321462238	1	2	0	0	2
3973	chr6:39745032-39745203::F1_12	chr6:39745032-39745203::F1_17	0.0313488890172317	0.093107481619161	0.258241723576602	-0.0531676149615708	-0.527086795747084	-0.15967318184347	-0.282470726727774	-0.127641165400335	0.082382619812856	-0.274217967429666	0.0215571623960994	0.0535984619897644	0	1	0.356600587242522	0	0	1	0	0
3974	chr16:51046417-51046588::F2_12	chr16:51046417-51046588::F2_17	0.501330538628896	0.363626538400663	0.432951696249344	0.33148397870691	0.108062790981456	-0.000234995059951907	0.0465329262570413	0.207872015458123	0.407348187996453	0.0905581844091671	0.00183635198779422	0.00899067569332761	0	1	0.316790003587286	1	0	1	0	0
3975	chr14:45535168-45535339::F2_12	chr14:45535168-45535339::F2_17	0.182508922832849	0.0403227533062129	-0.197996036815075	-0.0260212017346011	0.508943307990564	0.38185004155325	0.293106883810236	0.522463477460584	-0.000296390602653548	0.426590927703658	0.00576216030521011	0.0200573755576969	1	0	-0.426887318306312	1	0	1	0	0
3976	chr12:46849754-46849925::F3_12	chr12:46849754-46849925::F3_17	-0.643391659324853	-0.558253638488681	-0.879373421977624	-0.361181777121894	0.114124724334201	-0.266758206302017	-0.208901730537936	-0.137983122114628	-0.610550124228263	-0.124879583655095	0.013047874742175	0.0365682991259746	0	0	-0.485670540573168	1	0	0	0	0
3977	chr3:141549370-141549541::F1_12	chr3:141549370-141549541::F1_17	0.257792052375434	-0.114895482442551	0.188169215660193	-0.199459149906975	0.186495932022116	0.383962336958185	0.484592657083165	0.387745393785393	0.0329016589215253	0.360699079962215	0.0539065373200124	0.1078908057681	1	0	-0.32779742104069	0	0	1	0	0
3978	chr22:28309335-28309506::F3_12	chr22:28309335-28309506::F3_17	0.138605412428093	0.0560554478966306	0.474318770754216	0.585792247063083	0.225068052135423	-0.144785136073864	0.193534801868541	-0.081759615853783	0.313692969535506	0.0480145255190792	0.150165055365979	0.238613734227795	0	1	0.265678444016427	0	0	1	0	0
3979	chr8:30032324-30032495::F2_12	chr8:30032324-30032495::F2_17	-0.0249697209952692	-0.0372964744182374	-0.0516643833384208	0.0232062152604402	-0.185026198039835	-0.188587022706243	-0.321741622064356	-0.387684558284888	-0.0226810908728718	-0.270759850273831	0.0118969708697195	0.0340474135405581	0	0	0.248078759400959	1	0	0	0	0
3980	chr3:141549485-141549656::F2_12	chr3:141549485-141549656::F2_17	-0.156686800525995	-0.0682815814403005	-0.236996442322891	-0.0798322651786475	-0.209909079764565	-0.161504915293554	-0.28506617408002	-0.0469628800541689	-0.135449272366959	-0.175860762298077	0.548846230138216	0.643139356210928	0	0	0.040411489931118	0	0	0	0	0
3981	chr4:148344574-148344745::F3_12	chr4:148344574-148344745::F3_17	0.00238450650421901	0.125377879385891	-0.450280722499889	-0.217460032518301	-1.28613944570447	-0.41283767278734	-0.891774671299749	-0.324799880570938	-0.13499459228202	-0.728887917590624	0.0716766061123524	0.134034529180121	0	0	0.593893325308604	0	2	0	0	0
3982	chr6:21460108-21460279::F3_12	chr6:21460108-21460279::F3_17	-0.132250318172688	0.0298972120575367	-0.161195864468634	-0.11318298614283	0.346734715584769	-0.226773277826832	-0.0653164249794975	-0.165964057468824	-0.0941829891816538	-0.0278297611725961	0.653600222178879	0.734275279954904	0	0	-0.0663532280090577	0	0	0	0	0
3983	chr2:84620694-84620865::F2_12	chr2:84620694-84620865::F2_17	-0.292958933258923	-0.162289124439099	-0.33293525995901	-0.199584637750107	0.677287187823122	0.666557338497647	0.701956004016301	0.683472228311666	-0.246941988851785	0.682318189662184	0.000113298887157838	0.0015379839156487	1	0	-0.929260178513969	1	1	1	1	1
3984	chr2:72070451-72070622::F1_12	chr2:72070451-72070622::F1_17	-0.256574859640839	-0.26857425987425	-0.498763187060652	-0.259427745087109	-0.0801929284167532	-0.157806201397612	0.0565475123250897	-0.187947398481274	-0.320835012915712	-0.0923497539926374	0.0300523100586589	0.0692038263980399	0	0	-0.228485258923075	0	0	0	0	0
3985	chr7:47521725-47521896::F1_12	chr7:47521725-47521896::F1_17	-0.285129129001201	-0.125271338595339	-0.450922626203703	-0.544820436953764	-0.338060404157483	-0.447217929714344	-0.585385482682773	-0.755818820954272	-0.351535882688502	-0.531620659377218	0.213104906578705	0.311767705223971	0	0	0.180084776688716	0	0	0	0	0
3986	chr9:101837589-101837760::F1_12	chr9:101837589-101837760::F1_17	-0.364016654784228	-0.17981171121319	-0.4053515923852	-0.000227066325053665	0.148354216875396	-0.0312572389496407	-0.399135701888913	0.0333660247950642	-0.237351756176918	-0.0621681747920234	0.290907886114908	0.396543231944505	0	0	-0.175183581384895	0	0	0	0	0
3987	chr3:111454439-111454610::F3_12	chr3:111454439-111454610::F3_17	-0.712421737547067	-0.188466360826949	-0.279521062047881	-0.107342655759737	0.201747437494996	0.0211617316899258	0.314244534606554	0.03708089107506	-0.321937954045408	0.143558648716634	0.0320359576368798	0.0725086167142098	0	0	-0.465496602762042	0	0	0	0	0
3988	chr2:8749815-8749986::F3_12	chr2:8749815-8749986::F3_17	0.302330986906861	0.441619169122389	0.235257778248337	0.350828782435843	0.702550654440602	0.0973203218136812	0.560237864641583	0.558185399715286	0.332509179178357	0.479573560152788	0.354437717601138	0.46204231230841	1	1	-0.147064380974431	0	0	1	0	0
3989	chr7:68802273-68802444::F3_12	chr7:68802273-68802444::F3_17	-0.00423932405068007	0.212499946019474	0.322001594217603	-0.0641105474182389	-0.682615616457911	-0.378919884088188	-1.12683817252227	-0.6666662598948	0.11653791719204	-0.713759983240792	0.00609008271685758	0.0208202827857102	0	1	0.830297900432832	1	2	1	2	2
3990	chr6:6972700-6972871::F1_12	chr6:6972700-6972871::F1_17	-0.690324019245247	-0.160830276989852	-0.666777845366072	-0.539684370214435	-0.242286796727112	-0.689247445656796	-0.258058987092161	-0.852387043073017	-0.514404127953902	-0.510495068137272	0.984821158280449	0.990530266444394	0	0	-0.00390905981663003	0	0	0	0	0
3991	chr20:57024751-57024922::F1_12	chr20:57024751-57024922::F1_17	-0.187255917896529	-0.245707045125057	-0.306906526156357	-0.12912676697549	-0.720614346130029	-0.928506534473643	-0.908643870918579	-0.51725816394276	-0.217249064038358	-0.768755728866253	0.00625808671764279	0.0212377123816337	0	0	0.551506664827895	1	0	0	0	0
3992	chr21:39008862-39009033::F2_12	chr21:39008862-39009033::F2_17	-0.592208200839619	-0.369228743525937	-0.707805640831077	-0.345620353879784	0.634980905479892	0.473088621563064	0.478376492261302	0.846013224085133	-0.503715734769104	0.608114810847348	0.00010823050433136	0.00150223940011928	1	0	-1.11183054561645	1	1	1	1	1
3993	chr10:4111673-4111844::F1_12	chr10:4111673-4111844::F1_17	-0.00121531479877851	0.0546107518966738	0.115028650205136	0.108016231907548	-0.116555302808048	0.278287473176248	0.0389065160131461	0.15980869233684	0.0691100798026448	0.0901118446795465	0.825625413897813	0.871624319825187	0	1	-0.0210017648769017	0	0	1	0	0
3994	chr2:47925916-47926087::F2_12	chr2:47925916-47926087::F2_17	0.622778274554316	0.595110706513881	0.565084837447151	0.588065107934778	0.16011335767872	0.351884060628817	0.437108227475833	0.371529496518035	0.592759731612531	0.330158785575351	0.0194573925807727	0.0494404776240046	1	1	0.26260094603718	1	0	1	0	0
3995	chr10:35047312-35047483::F1_12	chr10:35047312-35047483::F1_17	-0.343480614549219	-0.364735883259563	-0.338855846029414	-0.292258487768892	0.0578927761868348	0.123154972017931	0.217570624310562	-0.0884341099685177	-0.334832707901772	0.0775460656367025	0.0060173379158259	0.0206096607703056	0	0	-0.412378773538475	1	0	0	0	0
3996	chr2:30503529-30503700::F1_12	chr2:30503529-30503700::F1_17	-0.124508662104852	-0.21823698227656	-0.0155923468616629	-0.0887740137583596	0.0921789441125914	0.0243118445358174	0.0730985405761921	-0.0853281587482634	-0.111778001250359	0.0260652926190844	0.0549416786854539	0.109725251820734	0	0	-0.137843293869443	0	0	0	0	0
3997	chr15:96808404-96808575::F3_12	chr15:96808404-96808575::F3_17	0.0934765904507508	0.414299364112384	0.257984215040583	0.283953298372021	0.671583247778034	0.419981062563054	0.154004951599479	0.275830424875853	0.262428366993935	0.380349921704105	0.404638112879611	0.512794065899932	1	1	-0.11792155471017	0	0	1	0	0
3998	chr4:148231410-148231581::F1_12	chr4:148231410-148231581::F1_17	0.0193094826141546	-0.0382291689824475	-0.0481956449879298	-0.186404392810956	-0.0660298611384572	0.0989369140709993	-0.131350481877085	-0.277943676162178	-0.0633799310417947	-0.0940967762766802	0.746180133462794	0.813588393752049	0	0	0.0307168452348855	0	0	0	0	0
3999	chr3:135789919-135790090::F2_12	chr3:135789919-135790090::F2_17	-0.0945678849839342	-0.0430828388344835	-0.0493611944289514	0.0913026877597478	0.263891128910448	0.181825263073926	0.28906202504972	0.264430168088226	-0.0239273076219053	0.24980214628058	0.00223726264517542	0.0103081180132896	1	0	-0.273729453902485	1	0	1	0	0
4000	chr6:1884797-1884968::F3_12	chr6:1884797-1884968::F3_17	0.153455105768611	0.301445305417608	0.308099202012692	0.319775138522618	-0.485405748725853	-0.847697259460404	-1.024455707323	-0.632394445591403	0.270693687930382	-0.747488290275165	0.00180470910459898	0.00888275261412548	0	1	1.01818197820555	1	2	1	2	2
4001	chr7:93870890-93871061::F2_12	chr7:93870890-93871061::F2_17	-0.207621485247476	-0.0823182667311223	-0.195515086352017	-0.199314955439298	-0.284320789040743	-0.40223525228059	-0.453656876174683	-0.726017115032029	-0.171192448442478	-0.466557508132011	0.045209952644101	0.0944695736093522	0	0	0.295365059689533	0	0	0	0	0
4002	chr7:68802159-68802330::F2_12	chr7:68802159-68802330::F2_17	0.474249209667618	0.583856455301807	0.66495897175445	0.42819052521205	0.284814559750618	0.30245230710363	-0.0601010112626882	0.388983706327244	0.537813790483981	0.229037390479701	0.0442884721238793	0.0929990912374349	1	1	0.30877640000428	0	0	1	0	0
4003	chr14:59536478-59536649::F3_12	chr14:59536478-59536649::F3_17	-0.179699353973654	-0.329341894674436	-0.126239546785349	-0.0461583501530568	-0.0972753009442995	0.0626568265587481	0.109312965930872	-0.100052058352119	-0.170359786396624	-0.0063393917016996	0.0884418635083075	0.157887210996181	0	0	-0.164020394694924	0	0	0	0	0
4004	chr20:49039786-49039957::F2_12	chr20:49039786-49039957::F2_17	0.462542309252817	0.54696681608523	0.526633989105774	0.502817798730731	-0.859769964969939	-0.564064438817206	-0.920407207549327	-0.528577758366822	0.509740228293638	-0.718204842425823	0.000902216963949654	0.00570513506133084	0	1	1.22794507071946	1	2	1	2	2
4005	chr7:133380991-133381162::F2_12	chr7:133380991-133381162::F2_17	-0.247168357704878	-0.45170029758345	-0.459707403853967	-0.287921443595346	0.152736936562373	-0.0979676410346207	0.0508684156554102	0.209422043118218	-0.36162437568441	0.0787649385753451	0.00258916661805101	0.0113457403815463	0	0	-0.440389314259755	1	0	0	0	0
4006	chr12:124515336-124515507::F3_12	chr12:124515336-124515507::F3_17	-0.179548399390896	0.0176836685816972	-0.200164514277881	-0.225081124510571	0.101655588040972	0.0992701667218287	-0.240108252354398	0.208924701808454	-0.146777592399413	0.0424355510542142	0.155802610499615	0.245882914580404	0	0	-0.189213143453627	0	0	0	0	0
4007	chr21:40297902-40298073::F1_12	chr21:40297902-40298073::F1_17	0.00158619239312201	0.123102118545293	-0.111508518947827	0.105916366976361	-0.0254534603560541	0.0489623747633844	-0.0216213686936923	0.0513959037804453	0.0297740397417373	0.0133208623735208	0.791906914127323	0.847142039929653	0	0	0.0164531773682165	0	0	0	0	0
4008	chr9:78979950-78980121::F1_12	chr9:78979950-78980121::F1_17	-0.215696138630815	-0.0453814072889683	-0.358416681858385	0.10276218096155	0.0170477024854588	0.410992859526217	0.0544991684412313	0.170903732611658	-0.129183011704155	0.163360865766141	0.0724242370772696	0.134977967187983	0	0	-0.292543877470296	0	0	0	0	0
4009	chr12:33136410-33136581::F2_12	chr12:33136410-33136581::F2_17	0.636116478173609	0.512221930440878	0.439004831866006	0.307209292213027	0.322301591178467	0.263769124004049	0.581819918307562	0.350148951182022	0.47363813317338	0.379509896168025	0.373902673838695	0.481537379993606	1	1	0.094128237005355	0	0	1	0	0
4010	chr4:32027791-32027962::F2_12	chr4:32027791-32027962::F2_17	0.294370324715054	0.475846328903715	0.44138602876395	0.330059798393805	-1.78184801728565	-1.63344569138713	-1.46827410824579	-1.26297980337274	0.385415620194131	-1.53663690507283	0.00010567433027908	0.00147784353075429	0	1	1.92205252526696	1	2	1	2	2
4011	chr8:30032209-30032380::F1_12	chr8:30032209-30032380::F1_17	0.0801824671964451	-0.0284466448561577	0.077849187815835	0.117237289308679	0.468812903294627	0.50766242495673	0.204529699190256	0.560588563341841	0.0617055748662003	0.435398397695864	0.0123753981724884	0.035019475358642	1	1	-0.373692822829664	1	0	1	0	0
4012	chr4:77586893-77587064::F1_12	chr4:77586893-77587064::F1_17	-0.127584850143433	-0.00355605131308734	0.142250994962726	0.0453399880390784	0.0254539282267428	0.164732537977234	0.243118553428802	0.119280557145087	0.014112520386321	0.138146394194466	0.138784587624175	0.224383235436639	1	0	-0.124033873808145	0	0	1	0	0
4013	chr12:33136524-33136695::F3_12	chr12:33136524-33136695::F3_17	-0.127596007348402	-0.0852000387906881	0.108534449794505	-0.00795013227030526	-0.183258982280128	-0.225140140097356	-0.336070141489544	-0.14257257479602	-0.0280529321537226	-0.221760459665762	0.0283215508523128	0.0660955234687014	0	0	0.193707527512039	0	0	0	0	0
4014	chr7:79941653-79941824::F3_12	chr7:79941653-79941824::F3_17	0.0541094670233005	-0.431234185512167	-0.14939615964815	-0.154672685822518	-0.193439142801525	0.218766243208179	0.128808492204695	0.424275320294118	-0.170298390989884	0.144602728226367	0.103950892431507	0.179513329635996	0	0	-0.314901119216251	0	0	0	0	0
4015	chr8:141948347-141948518::F3_12	chr8:141948347-141948518::F3_17	0.014514001526554	-0.154066720804067	-0.146377047628789	-0.181607923604236	-0.116176804133818	-0.164476535542498	-0.25343321851587	-0.390440291596344	-0.116884422627635	-0.231131712447132	0.182031042678689	0.276356671849079	0	0	0.114247289819497	0	0	0	0	0
4016	chr15:96666221-96666392::F1_12	chr15:96666221-96666392::F1_17	-1.21556173733917	-1.12661577318353	-1.28688152005668	-1.13409910424861	-0.279830824602174	-0.369337754669469	0.0118602385484482	0.012470148542872	-1.190789533707	-0.156209548045081	0.000732393944215512	0.00503872512798578	0	0	-1.03457998566192	1	1	0	0	1
4017	chr1:147221306-147221477::F3_12	chr1:147221306-147221477::F3_17	0.188686938926677	0.0493218370439232	-0.0608947236646516	0.116122652609062	-0.382145350259125	-0.281407979795707	0.0410581191036382	-0.312909744946722	0.0733091762287527	-0.233851238974479	0.0383412197316937	0.0830876080992831	0	1	0.307160415203232	0	0	1	0	0
4018	chr9:11136165-11136336::F3_12	chr9:11136165-11136336::F3_17	0.163589938062457	0.0716317014489824	-0.284318744242246	0.102698349097489	0.354742437751285	0.0847274965572517	0.132288352051955	0.224292768451048	0.0134003110916706	0.199012763702885	0.175993407843713	0.26954907595815	1	0	-0.185612452611214	0	0	1	0	0
4019	chr4:90629925-90630096::F1_12	chr4:90629925-90630096::F1_17	0.349818170310218	-0.218245768564285	-0.119098884682626	-0.241145110181523	0.0580583203736747	0.0111550831329927	0.926762270895641	0.156869351090639	-0.057167898279554	0.288211256373237	0.233279683502944	0.335015210245304	1	0	-0.345379154652791	0	0	1	0	0
4020	chr12:48246135-48246306::F2_12	chr12:48246135-48246306::F2_17	0.287255453297438	0.3119848081262	0.24229900074508	0.170589363586739	-0.236455489434828	0.358457063542548	0.0797480317530604	0.292284662433732	0.253032156438864	0.123508567073628	0.409403699339027	0.517063088883139	0	1	0.129523589365236	0	0	1	0	0
4021	chr3:4872997-4873168::F2_12	chr3:4872997-4873168::F2_17	-0.772247512198588	-0.77544472280116	-0.378800591391567	-0.462692975039673	1.50188312797407	1.54262188987579	1.49240059852577	1.36388852451714	-0.597296450357747	1.47519853522319	6.58636973245259e-05	0.00113563741473841	1	0	-2.07249498558094	1	1	1	1	1
4022	chr7:93871004-93871175::F3_12	chr7:93871004-93871175::F3_17	0.131266077217202	-0.0763008643213464	-0.267637182873664	0.0752138811864954	0.0958948933153728	-0.316571715523467	-0.233804378992344	0.586341889515085	-0.0343645221978283	0.0329651720786617	0.777835897535347	0.836927306805474	0	0	-0.06732969427649	0	0	0	0	0
4023	chr20:49157522-49157693::F2_12	chr20:49157522-49157693::F2_17	0.346231875859687	0.378569259703663	0.153569038311633	0.419354985098007	0.25734253912426	0.278382011915021	0.191345193178155	0.23188011373293	0.324431289743248	0.239737464487591	0.249704436194575	0.352583679998037	1	1	0.084693825255657	0	0	1	0	0
4024	chr11:20009212-20009383::F3_12	chr11:20009212-20009383::F3_17	-0.318742757057002	-0.171708705186937	-0.186567745676583	-0.0949158171731594	0.242235429994483	0.251985531609862	0.0298469910435987	0.270065713246516	-0.19298375627342	0.198533416473615	0.00195750036372599	0.00940142043201271	1	0	-0.391517172747035	1	0	1	0	0
4025	chr3:34053809-34053980::F3_12	chr3:34053809-34053980::F3_17	-0.327642079105088	-0.311148327553402	-0.331527631489365	-0.25106443801124	-0.771854113783659	-0.969941594855577	-0.97781869787626	-0.872910168556554	-0.305345619039774	-0.898131143768013	0.000399811445428083	0.00339411795874116	0	0	0.592785524728239	1	2	0	0	2
4026	chr20:57024866-57025037::F2_12	chr20:57024866-57025037::F2_17	0.342746300957213	0.187756480018777	-0.109531716892371	-0.316848005437045	0.170366043053305	0.110680424065257	0.0782187731876724	0.129166552709762	0.0260307646616435	0.122107948253999	0.563875019513759	0.65563017975715	0	0	-0.0960771835923555	0	0	0	0	0
4027	chr4:186070725-186070896::F3_12	chr4:186070725-186070896::F3_17	-0.194965120844946	-0.0509975891416096	-0.0162069816446147	-0.343777170289725	-1.10895298297076	-0.882922615022363	-1.16678141607409	-0.632130169462256	-0.151486715480224	-0.947696795882367	0.00258772292364312	0.0113483709889942	0	0	0.796210080402143	1	2	0	0	2
4028	chr1:19734286-19734457::F2_12	chr1:19734286-19734457::F2_17	-1.74589836145067	-1.89798053415403	-1.97369552714924	-1.6017682170943	0.0642758215409814	-0.14081112609839	0.235987569482285	0.211756957637234	-1.80483565996206	0.0928023056405276	4.07623577000941e-06	0.000332812661692533	0	0	-1.89763796560259	1	1	0	0	1
4029	chr2:96917433-96917604::F1_12	chr2:96917433-96917604::F1_17	-0.764420468141734	-0.650630462386031	-0.895394389915033	-0.872910168556554	-0.384571054226627	-0.820423425065194	-0.506882444875088	-0.617122859186001	-0.795838872249838	-0.582249945838228	0.106091746885403	0.182246713709083	0	0	-0.21358892641161	0	0	0	0	0
4030	chr12:124515222-124515393::F2_12	chr12:124515222-124515393::F2_17	-0.0883343566110026	0.0750286748943684	0.204983326250182	0.149615006680619	-0.413757115631109	-0.100467092216158	-0.222239927964772	-0.273290846579923	0.0853231628035417	-0.252438745597991	0.00991347894725371	0.0296549758163538	0	1	0.337761908401533	1	0	1	0	0
4031	chr14:33030670-33030841::F1_12	chr14:33030670-33030841::F1_17	0.31379588119601	0.0263519380614341	0.0244882308380728	-0.0821867404740865	-0.181936681844197	0.36336342042632	0.177677428307519	-0.139474603175499	0.0706123274053576	0.0549073909285358	0.923429535194132	0.94749228966879	0	0	0.0157049364768218	0	0	0	0	0
4032	chr2:8749701-8749872::F2_12	chr2:8749701-8749872::F2_17	0.201262705015593	0.0105646304233024	0.0894216221091992	0.103746993896968	1.29361630362519	1.12631428659347	1.14868274078374	1.39102276638102	0.101248987861266	1.23990902434586	1.96063245101675e-05	0.000601405047958287	1	0	-1.13866003648459	1	1	1	1	1
4033	chr9:78980065-78980236::F2_12	chr9:78980065-78980236::F2_17	0.237337107144879	0.634962199630286	0.436618988982067	0.744275767274049	0.139163575478943	0.0188218541863835	0.428586033315172	0.199025643899573	0.51329851575782	0.196399276720018	0.0687286683253802	0.129789648483847	1	1	0.316899239037802	0	0	1	0	0
4034	chr1:245748821-245748992::F3_12	chr1:245748821-245748992::F3_17	-0.162447788801473	-0.233988461040997	-0.337158007291357	-0.207014476561469	0.0250465302966051	-0.207240150732822	0.127135830551944	0.0290696697610801	-0.235152183423824	-0.0064970300307982	0.0399198097526686	0.0859049549406264	0	0	-0.228655153393026	0	0	0	0	0
4035	chr7:79917760-79917931::F1_12	chr7:79917760-79917931::F1_17	-0.163917450583718	-0.333137108970034	-0.297684656744976	-0.25260940565088	-0.74207846430606	-0.549258285839673	-0.823398792243965	-0.50123793799008	-0.261837155487402	-0.653993370094945	0.00839801636527441	0.0262828561781305	0	0	0.392156214607543	1	0	0	0	0
4036	chr12:124515107-124515278::F1_12	chr12:124515107-124515278::F1_17	-0.313797342060968	-0.220885190873258	-0.327840202907379	-0.132334888282816	-1.37157344693567	-1.07940935092112	-1.47006710248056	-0.904107409942366	-0.248714406031105	-1.20628932756993	0.00296801369298127	0.0123065063655205	0	0	0.957574921538825	1	2	0	0	2
4037	chr18:25658770-25658941::F1_12	chr18:25658770-25658941::F1_17	-0.881222958206281	-0.464832905754877	-0.475103826642333	-0.530883765646962	-1.21457895601973	-1.21797999213142	-1.06122381249628	-1.50399739412254	-0.588010864062613	-1.24944503869249	0.00277396456475702	0.0118196863112287	0	0	0.661434174629877	1	2	0	0	2
4038	chr15:30133105-30133276::F1_12	chr15:30133105-30133276::F1_17	-0.14547414220487	-0.18138904299862	-0.113354440589777	-0.0836175815231552	0.0828888754435272	0.222272874833834	0.0818544982971584	-0.128893379450466	-0.130958801829106	0.0645307172810134	0.0691491148461993	0.130539233466882	0	0	-0.195489519110119	0	0	0	0	0
4039	chr4:148344460-148344631::F2_12	chr4:148344460-148344631::F2_17	-2.15895911045746	-2.27886025893276	-1.96203402727731	-1.99949428303475	0.0431280731573787	-0.229438164091713	0.444632198506848	0.171504898944536	-2.09983691992557	0.107456751629262	6.76092225347831e-05	0.00114440976680828	0	0	-2.20729367155483	1	1	0	0	1
4040	chr15:96808290-96808461::F2_12	chr15:96808290-96808461::F2_17	0.186988938654225	0.326503478016874	0.793093484678091	0.684725044856374	0.301166459141476	0.492717068362966	1.25610444229419	0.478264886076817	0.497827736551391	0.632063213968862	0.622117061502954	0.705905155418843	1	1	-0.134235477417471	0	0	1	0	0
4041	chr4:38062479-38062650::F2_12	chr4:38062479-38062650::F2_17	0.137939389614588	0.0793858435764471	0.153928301986652	-0.10523042797247	0.486830045541025	0.829437034817447	0.603824938675612	0.504431044193873	0.0665057768013043	0.606130765806989	0.001970593945915	0.00943167033424145	1	0	-0.539624989005685	1	0	1	0	0
4042	chr10:35047541-35047712::F3_12	chr10:35047541-35047712::F3_17	-0.265364084178123	-0.627858453460025	0.0580759737278617	-0.439362960348966	-0.14341647013299	-0.321157271306284	0.104058194482848	-0.18711981605484	-0.318627381064813	-0.136908840752817	0.336078569743175	0.442158345785334	0	0	-0.181718540311996	0	0	0	0	0
