RNA1_ratio_scaled_ALT	RNA2_ratio_scaled_ALT	RNA3_ratio_scaled_ALT	RNA4_ratio_scaled_ALT	Coding_ALT	Active_ALT	RNA1_ratio_scaled_REF	RNA2_ratio_scaled_REF	RNA3_ratio_scaled_REF	RNA4_ratio_scaled_REF	Coding_REF	Active_REF	C1	C2	qvalue	pvalue	REF	ALT	fold	qvalue_0_05	fold_1_5	active	final_sig
chr5:138365077-138365248	0.38181872471442	0.38757971958746	0.154282375417952	0.236263113314354	FALSE	1	-0.236773891676322	0.186005698830761	0.00767349046034071	0.0494557229514997	FALSE	0	0.00159025514157	0.00159025514157	0.0835880243270721	0.0392981281076551	0.00159025514157	0.289985983258546	0.288395728116976	0	0	1	0
chr5:138495248-138495419	0.124635228278787	0.225013804387815	0.513602949460647	0.552069542296682	FALSE	1	0.445410672315024	-0.0270597784938938	-0.082794075302848	-0.0649992953491883	FALSE	0	0.0676393807922736	0.0676393807922736	0.218019097880444	0.134672161222437	0.0676393807922736	0.353830381105983	0.286191000313709	0	0	1	0
chr5:138519124-138519295	0.192422686477117	0.280744315118116	-0.00985058066787089	0.136979009244033	FALSE	1	-0.0718200324169208	-0.0386202359755643	0.0138449231067103	0.0480003726481554	FALSE	0	-0.0121487431594049	-0.0121487431594049	0.130658628956158	0.0697428466759294	-0.0121487431594049	0.150073857542849	0.162222600702254	0	0	1	0
chr5:138548175-138548346	-0.874004240969499	-1.17614511828714	-0.792770130046731	-0.508326476129052	FALSE	0	0.0106792068896579	-0.0135638143478194	-0.007456223371137	0.111420283461929	FALSE	0	0.0252698631581577	0.0252698631581577	0.0219305263380781	0.00670506754076357	0.0252698631581577	-0.837811491358106	-0.863081354516264	1	1	0	0
chr5:138952814-138952985	-0.232582863094459	-0.259087821204175	-0.364853069362948	-0.183216369166194	FALSE	0	-0.259720651633968	-0.245110029429617	-0.0964050115438088	-0.404422055584774	FALSE	0	-0.251414437048042	-0.251414437048042	0.935365420469061	0.912504287296425	-0.251414437048042	-0.259935030706944	-0.00852059365890212	0	0	0	0
chr5:138968899-138969070	-0.0875597086636372	0.0286882364159198	0.045693404354568	0.106697857884368	FALSE	0	-0.0410926146282558	-0.211486715217419	-0.0979332405979954	-0.122261433332293	FALSE	0	-0.118193500943991	-0.118193500943991	0.0845430526216903	0.039883579816458	-0.118193500943991	0.0233799474978048	0.141573448441796	0	0	0	0
chr5:139105100-139105271	0.263250387303509	0.111226726096489	0.0566169511113768	-0.20236919497579	FALSE	0	-0.186135864178625	-0.22401322466744	-0.0512333582418729	-0.160527462509661	FALSE	0	-0.1554774773994	-0.1554774773994	0.189009675409488	0.112351151304049	-0.1554774773994	0.0571812173838962	0.212658694783296	0	0	0	0
chr5:139300716-139300887	0.0983296510917679	0.10684015740216	-0.0781647069884872	0.00262706746820618	FALSE	0	0.185100540610339	0.226002632754898	0.318751863641778	0.0393627612323408	FALSE	1	0.192304449559839	0.192304449559839	0.136429951010669	0.0738300887761217	0.192304449559839	0.0324080422434117	-0.159896407316427	0	0	1	0
chr5:139403100-139403271	-0.55630276330512	-0.652391763276745	-0.799047322282059	-0.807200877870584	FALSE	0	0.174274208431616	-0.00273245447206171	0.0125032643606532	-0.240424544435791	FALSE	0	-0.0140948815288959	-0.0140948815288959	0.00534451977523734	0.000892190988533971	-0.0140948815288959	-0.703735681683627	-0.689640800154731	1	1	0	0
chr5:139412103-139412274	0.604749751398266	0.660366070348063	0.616202745911196	0.881308255484201	FALSE	1	0.0755476788834613	0.16786962694616	0.124395834679393	0.249902636218586	FALSE	0	0.1544289441819	0.1544289441819	0.00565066002005947	0.000978474907785258	0.1544289441819	0.690656705785431	0.536227761603531	1	0	1	0
chr5:139517648-139517819	0.0702799023711668	0.217743156119127	0.324101731639481	0.146684668140996	FALSE	1	-0.077538143507993	-0.0509914055651817	-0.0749922305772454	-0.11930646602768	FALSE	0	-0.080707061419525	-0.080707061419525	0.0345673295748381	0.0123779254852948	-0.080707061419525	0.189702364567693	0.270409425987218	1	0	1	0
chr5:139654139-139654310	-0.142204496873834	0.00703855548951345	-0.0633028759328711	-0.0729894705443764	FALSE	0	0.112256282887212	0.208311106094343	0.159231253893186	0.25560502841962	FALSE	1	0.18385091782359	0.18385091782359	0.00628200519404699	0.00116022277160056	0.18385091782359	-0.067864571965392	-0.251715489788982	1	0	1	0
chr5:139745146-139745317	-0.849680395919267	-0.855991196194112	-0.994031238138895	-0.609680439075011	FALSE	0	-0.0169505096970869	0.0152407156280251	0.0447328455846397	-0.080306296823882	FALSE	0	-0.00932081132707602	-0.00932081132707602	0.00555298976800371	0.000952599582060125	-0.00932081132707602	-0.827345817331821	-0.818025006004745	1	1	0	0
chr5:140143673-140143844	-1.29943792371563	-0.909447393672134	-1.34320306441674	-1.17100214457366	FALSE	0	0.192036972371034	0.0605723046716239	0.00837456821266491	0.163360524500574	FALSE	1	0.106086092438974	0.106086092438974	0.00231080045130521	0.000225378969541643	0.106086092438974	-1.18077263159454	-1.28685872403352	1	1	1	1
chr5:140290190-140290361	0.325842765346777	-0.382810262018066	-0.512816367431004	-0.298628671733676	FALSE	0	-0.883798539120003	-0.848672340445432	-0.833245029685202	-0.77452014776178	FALSE	0	-0.835059014253104	-0.835059014253104	0.0914023631519874	0.0440467924804366	-0.835059014253104	-0.217103133958992	0.617955880294112	0	2	0	0
chr5:140334191-140334362	-0.232678307835721	-0.541093853801097	-0.365436049314314	-0.284665270466751	FALSE	0	-0.0620982431407132	0.136203407408326	0.120485858328635	0.105393656433115	FALSE	0	0.0749961697573407	0.0749961697573407	0.0114353728506841	0.00274216918715967	0.0749961697573407	-0.355968370354471	-0.430964540111811	1	0	0	0
chr5:140344281-140344452	0.0943376033419141	0.113197279517415	0.057486511662118	-0.114237034334899	FALSE	0	-0.00946861338945276	0.142982360690439	0.222705225314185	0.0874278313606074	FALSE	0	0.110911700993945	0.110911700993945	0.455476968661894	0.344049469526485	0.110911700993945	0.037696090046637	-0.0732156109473077	0	0	0	0
chr5:140953564-140953735	0.0455554983329132	0.234812233997686	0.0871437744800451	0.00613847533788036	FALSE	0	0.425602572491398	0.206836397497466	0.290984766200138	0.153718469861785	FALSE	1	0.269285551512697	0.269285551512697	0.123892506297688	0.0650171418799949	0.269285551512697	0.0934124955371311	-0.175873055975566	0	0	1	0
chr5:141559902-141560073	-0.461975301890228	-0.331270363751032	-0.504677049752808	-0.0478489855964417	FALSE	0	-0.337587889028372	-0.156691810972105	-0.27668248003655	-0.107054251744861	FALSE	0	-0.219504107945472	-0.219504107945472	0.476529034391891	0.364236511184948	-0.219504107945472	-0.336442925247628	-0.116938817302155	0	0	0	0
chr5:141656517-141656688	-0.192235806353764	-0.164924268013161	-0.0528444628548011	-0.0713973918127961	FALSE	0	0.0913753328306921	0.185710527879345	0.149275375767792	0.186203370609993	FALSE	1	0.153141151771956	0.153141151771956	0.00575909707110199	0.00100389148852965	0.153141151771956	-0.12035048225863	-0.273491634030586	1	0	1	0
chr5:141968327-141968498	-0.190680927947859	-0.0602533503343404	-0.0444993429362729	-0.0908903384553013	FALSE	0	-0.367594197098435	-0.104457946367439	0.0573780603209802	0.0968848941643591	FALSE	0	-0.0794472972451338	-0.0794472972451338	0.916347177859288	0.885076856825584	-0.0794472972451338	-0.0965809899184434	-0.0171336926733096	0	0	0	0
chr5:142176602-142176773	0.19406736779507	-0.304971442984966	-0.388227293812768	-0.314144403139425	FALSE	0	0.224837357656719	0.00540942002270057	-0.00854500659772636	-0.032966026652408	FALSE	0	0.0471839361073212	0.0471839361073212	0.249650276266843	0.159852159832378	0.0471839361073212	-0.203318943035522	-0.250502879142843	0	0	0	0
chr5:14219354-14219525	0.474936179536453	0.15216304299155	0.364958222937674	0.322404882779435	FALSE	1	0.109629169250475	0.162934845920863	-0.146887092671357	-0.0292269642255152	FALSE	0	0.0241124895686165	0.0241124895686165	0.049752706202765	0.0200180936877623	0.0241124895686165	0.328615582061278	0.304503092492661	1	0	1	0
chr5:142772911-142773082	0.192721194892846	0.106988632644946	0.378775392016585	-0.099340101202414	FALSE	0	0.256007074864512	0.327920789223505	0.0757742356944403	-0.145765046750963	FALSE	0	0.128484263257873	0.128484263257873	0.936591470312362	0.914132278956013	0.128484263257873	0.144786279587991	0.0163020163301175	0	0	0	0
chr5:142781034-142781205	-0.0846406775869168	-0.170783369576968	-0.24565132846126	0.138640897550459	FALSE	0	0.119037691353149	0.0775135399117218	-0.0557594881916985	-0.16700620116695	FALSE	0	-0.00655361452344432	-0.00655361452344432	0.565152538236356	0.458429013031012	-0.00655361452344432	-0.0906086195186714	-0.0840550049952271	0	0	0	0
chr5:143023882-143024053	-0.0742666919485859	0.211426026048063	0.169012772293767	0.0446494717070437	FALSE	0	0.214304766494079	0.221546277617548	0.244108643218469	0.128723417293092	FALSE	1	0.202170776155797	0.202170776155797	0.268356642801232	0.175913750399793	0.202170776155797	0.087705394525072	-0.114465381630725	0	0	1	0
chr5:143024177-143024348	0.126852982210377	0.368090007365526	0.384123415498918	0.219142324373382	FALSE	1	0.0145539269357699	-0.0167682723358439	0.0108318932488035	-0.0983631870543707	FALSE	0	-0.0224364098014103	-0.0224364098014103	0.0316589569646744	0.0110809999244583	-0.0224364098014103	0.274552182362051	0.296988592163461	1	0	1	0
chr5:143243843-143244014	-0.239371523393024	0.229069637833006	-0.224212576796223	-0.269239222991364	FALSE	0	0.23164118755839	0.0137399307647742	0.0268654000802056	-0.127502408366956	FALSE	0	0.0361860275091033	0.0361860275091033	0.407039855296521	0.298452095882623	0.0361860275091033	-0.125938421336901	-0.162124448846004	0	0	0	0
chr5:14446552-14446723	-1.47439993504624	-1.1400999276045	-1.12332222384398	-1.31308038837187	FALSE	0	-0.424354948086229	-0.628532223339625	-0.703234901123564	-0.619384098016571	FALSE	0	-0.593876542641497	-0.593876542641497	0.00528606169022855	0.000872681616371603	-0.593876542641497	-1.26272561871665	-0.668849076075149	1	1	0	0
chr5:145877668-145877839	0.218579867009116	-0.0364393222590022	0.254261934576188	-0.0132200322161129	FALSE	0	0.16131133207541	-0.142494144777437	-0.186581758399188	0.0535673529041094	FALSE	0	-0.0285493045492765	-0.0285493045492765	0.381282217196431	0.27490650061638	-0.0285493045492765	0.105795611777547	0.134344916326824	0	0	0	0
chr5:146072447-146072618	0.0640193787099463	-0.117593134930782	-0.0576469242656068	-0.0416300033634423	FALSE	0	-0.0479120179131568	-0.113013169163181	-0.132845501747924	-0.0310565777923937	FALSE	0	-0.0812068166541638	-0.0812068166541638	0.494213173164225	0.383223173011595	-0.0812068166541638	-0.0382126709624711	0.0429941456916927	0	0	0	0
chr5:146345044-146345215	0.209712054749984	0.0607360741227579	-0.218294569436956	-0.319802041401414	FALSE	0	0.0104040900858643	-0.114772160148495	-0.148312692337901	-0.18999020570652	FALSE	0	-0.110667742026763	-0.110667742026763	0.819225184301649	0.75405739813977	-0.110667742026763	-0.0669121204914071	0.0437556215353558	0	0	0	0
chr5:146461164-146461335	0.318392748632094	0.238612584126832	0.20418298045725	0.390251495453964	FALSE	1	0.0286836922872953	0.2196868009768	-0.092394806704884	-0.122541267935842	FALSE	0	0.00835860465584236	0.00835860465584236	0.0639471957234534	0.0278524908281308	0.00835860465584236	0.287859952167535	0.279501347511693	0	0	1	0
chr5:147454667-147454838	-0.453026836987092	-0.384519508685736	-0.356615394769573	-0.954085773114381	FALSE	0	-0.3113150843301	0.0933855054293307	-0.0975190432709904	-0.099863547038457	FALSE	0	-0.103828042302554	-0.103828042302554	0.0953393744640477	0.0463397282384627	-0.103828042302554	-0.537061878389196	-0.433233836086642	0	0	0	0
chr5:148426835-148427006	-0.0568560917921897	-0.436399315505542	-0.201022976570456	0.121249029348805	FALSE	0	-0.439648614349167	-0.537492618254759	-0.170863051451886	-0.218007656180317	FALSE	0	-0.341502985059033	-0.341502985059033	0.330863464462739	0.229781128651549	-0.341502985059033	-0.143257338629845	0.198245646429187	0	0	0	0
chr5:149493008-149493179	0.0672591380896647	0.0949708346660602	0.128542109439239	-0.167786156118786	FALSE	0	-0.205369082505578	-0.0670204615679742	-0.268017844415788	-0.0494250639425149	FALSE	0	-0.147458113107964	-0.147458113107964	0.153285709334749	0.0856731748737451	-0.147458113107964	0.0307464815190444	0.178204594627008	0	0	0	0
chr5:149732825-149732996	-0.204405867411433	-0.647582033662543	-0.132387945073087	0.0190635960774385	FALSE	0	-0.115689973560348	-0.278217206955629	-0.399003073054542	-0.259146532098378	FALSE	0	-0.263014196417224	-0.263014196417224	0.924218047346472	0.895236342380108	-0.263014196417224	-0.241328062517406	0.021686133899818	0	0	0	0
chr5:149792090-149792261	0.292953814811302	0.481642074942836	0.463873920932876	0.491556815071901	FALSE	1	-0.213173446221662	-0.309461639171581	-0.294873519619765	-0.401323623161683	FALSE	0	-0.304708057043673	-0.304708057043673	0.000663191315491139	2.46192764109e-05	-0.304708057043673	0.432506656439729	0.737214713483402	1	2	1	2
chr5:150149660-150149831	-0.0147173879818104	-0.449936296680087	-0.258288240176073	-0.277680920829804	FALSE	0	-0.141522015758481	-0.332011375614806	-0.408823947807818	-0.352218130975942	FALSE	0	-0.308643867539262	-0.308643867539262	0.698618682128842	0.606478980450793	-0.308643867539262	-0.250155711416944	0.0584881561223183	0	0	0	0
chr5:15023302-15023473	-0.577172671034796	-0.51445992748262	-0.531111390145476	-0.160114360487566	FALSE	0	-0.2241791791731	0.18430481894975	-0.0699558337614968	0.177753128390913	FALSE	0	0.0169807336015165	0.0169807336015165	0.0412983120571148	0.0156642202752949	0.0169807336015165	-0.445714587287615	-0.462695320889131	1	0	0	0
chr5:150459110-150459281	0.208040287972454	0.225540855309629	0.0194240852873761	0.0939809788260832	FALSE	0	-0.508665872288231	-0.75551052297197	-0.353054152391165	-0.280616209973501	FALSE	0	-0.474461689406217	-0.474461689406217	0.0182704558018586	0.00526586805449004	-0.474461689406217	0.136746551848886	0.611208241255103	1	2	0	0
chr5:150591121-150591292	0.519675415531856	0.623964514904599	0.623827159957411	0.467397716947481	FALSE	1	0.15826961583304	0.187988423722862	0.202308684035928	0.167988027872484	FALSE	1	0.179138687866078	0.179138687866078	0.00758908656942089	0.0015328659983428	0.179138687866078	0.558716201835337	0.379577513969258	1	0	1	0
chr5:150653207-150653378	-0.482919444166913	-0.210320097043905	-0.0477666693771408	-0.0776384657874109	FALSE	0	0.368109798265676	0.643423622957585	0.789716031355266	0.417862396052875	FALSE	1	0.55477796215785	0.55477796215785	0.00792966898364972	0.00161994160007232	0.55477796215785	-0.204661169093842	-0.759439131251693	1	1	1	1
chr5:150718000-150718171	0.0852052399505793	0.0193562803794959	0.0619529415115877	-0.030775221960184	FALSE	0	-0.369171516519547	0.102056533350988	-0.0287283706865313	0.174956332928592	FALSE	0	-0.0302217552316245	-0.0302217552316245	0.721426765158425	0.635926798063329	-0.0302217552316245	0.0339348099703697	0.0641565652019942	0	0	0	0
chr5:150779575-150779746	0.128790773698213	-0.1262317051663	0.0986034443126459	0.011890724971966	FALSE	0	-0.0276236387106961	-0.0015281816525326	-0.0458145508280632	-0.0105436378904115	FALSE	0	-0.0213775022704258	-0.0213775022704258	0.558854726299651	0.451645334489342	-0.0213775022704258	0.0282633094541313	0.0496408117245571	0	0	0	0
chr5:151223343-151223514	-1.29480367502568	-1.5749742750684	-1.29402876672974	-1.41692229524911	FALSE	0	-0.180736160842754	-0.0330713054154224	0.131612770133147	-0.0208409544708193	FALSE	0	-0.0257589126489623	-0.0257589126489623	0.000310286996873176	5.93816480066257e-06	-0.0257589126489623	-1.39518225301823	-1.36942334036927	1	1	0	0
chr5:151742145-151742316	-0.0908424398241775	0.477535994415597	0.248460507625774	-0.236324266515239	FALSE	0	0.323206719659731	-0.0628072038840209	-0.16971408610864	-0.465788370770183	FALSE	0	-0.0937757352757781	-0.0937757352757781	0.539941171332355	0.431878239186521	-0.0937757352757781	0.0997074489254884	0.193483184201267	0	0	0	0
chr5:153989378-153989549	0.0830022540884153	-0.0940440700852824	0.0447301196059078	0.24336879609952	FALSE	0	-0.183288503218417	-0.110826399809839	-0.148420794896024	-0.0935007679278587	FALSE	0	-0.134009116463035	-0.134009116463035	0.110435872591654	0.0561473597105363	-0.134009116463035	0.0692642749271402	0.203273391390175	0	0	0	0
chr5:154086728-154086899	-0.195718281580647	0.00844084990932592	-0.0609927433375812	0.037352657795744	FALSE	0	0.0716748857316029	-0.0883206689030429	-0.0397387890189538	-0.227458377133943	FALSE	0	-0.0709607373310843	-0.0709607373310843	0.876003973129211	0.829345702944095	-0.0709607373310843	-0.0527293793032895	0.0182313580277948	0	0	0	0
chr5:154237537-154237708	-0.367937821724198	-0.862185678515502	-0.569149164444426	-0.587669442934561	FALSE	0	-0.0703171710335913	-0.184761708383394	-0.10504598772178	-0.230912796988266	FALSE	0	-0.147759416031758	-0.147759416031758	0.0419186616800456	0.0159961690293926	-0.147759416031758	-0.596735526904672	-0.448976110872914	1	0	0	0
chr5:15712005-15712176	-0.107583617781805	-0.221723777101747	-0.118335602414667	0.0321923112834178	FALSE	0	-0.779006011620812	-0.492459319462385	-1.00186347159027	-0.390670783511216	FALSE	0	-0.665999896546171	-0.665999896546171	0.0513082426531089	0.0208805737336263	-0.665999896546171	-0.1038626715037	0.56213722504247	0	0	0	0
chr5:157259961-157260132	0.0585005307434206	-0.271605559175953	-0.0368526208896938	-0.276570952589175	FALSE	0	0.10921713191302	0.016007251140254	-0.0968712846434381	-0.0746634380854999	FALSE	0	-0.011577584918916	-0.011577584918916	0.379293927272515	0.273035656201243	-0.011577584918916	-0.13163215047785	-0.120054565558934	0	0	0	0
chr5:157309141-157309312	0.0467258393763735	0.171769910115157	0.162966416512629	0.122183652732544	FALSE	0	0.161599924916807	0.0561740800179361	0.0425107577975574	0.244692763883654	FALSE	1	0.126244381653989	0.126244381653989	0.99705914929795	0.995449876979508	0.126244381653989	0.125911454684176	-0.000332926969812547	0	0	1	0
chr5:157473943-157474114	0.16608282360433	0.100283254724007	0.0753774012878894	0.109114630545252	FALSE	1	0.0313513198577808	0.0590616550972703	-0.20244909040108	0.0494797710202696	FALSE	0	-0.0156390861064398	-0.0156390861064398	0.211498307765559	0.12996149185963	-0.0156390861064398	0.11271452754037	0.12835361364681	0	0	1	0
chr5:157686476-157686647	-0.0411602735490891	-0.386435574024805	-0.256985888357832	-0.30519115880736	FALSE	0	0.108111504998382	-0.201978140350521	-0.331815877273411	-0.128692828320201	FALSE	0	-0.138593835236438	-0.138593835236438	0.50435087459105	0.394223994665358	-0.138593835236438	-0.247443223684772	-0.108849388448334	0	0	0	0
chr5:158472339-158472510	0.184431587943232	0.205473628081761	-0.273925053177913	-0.160039431489124	FALSE	0	-1.93276935344384	-1.39399155839438	-1.63285149125516	-1.85902212117413	FALSE	0	-1.70465863106688	-1.70465863106688	0.00106648602248641	6.27055420184539e-05	-1.70465863106688	-0.0110148171605112	1.69364381390637	1	2	0	0
chr5:159440733-159440904	-0.259880628567304	0.0260029204872488	-0.0460140691418083	-0.156616802528804	FALSE	0	-0.435165250412472	-0.0793698182510431	-0.00721638676154509	0.125207931454964	FALSE	0	-0.0991358809925239	-0.0991358809925239	0.959275475262949	0.944234955936714	-0.0991358809925239	-0.109127144937667	-0.00999126394514302	0	0	0	0
chr5:163047948-163048119	-0.125773417882606	-0.165933397044801	-0.158624417727662	-0.0946494858789855	FALSE	0	0.202320408131567	-0.276994056848029	0.112546078042803	-0.0344909399427544	FALSE	0	0.000845372345896579	0.000845372345896579	0.388978350789327	0.282518285678206	0.000845372345896579	-0.136245179633514	-0.13709055197941	0	0	0	0
chr5:163459984-163460155	0.195864227022659	0.19804522497752	0.362539301496335	0.138994476277311	FALSE	1	-0.62277185793704	-0.463675274096708	-0.207745946999385	-0.348586075379761	FALSE	0	-0.410694788603223	-0.410694788603223	0.00878270581885978	0.0018873603465938	-0.410694788603223	0.223860807443456	0.63455559604668	1	2	1	2
chr5:164432950-164433121	-0.322683592929036	-0.642994994164201	-0.194683679860941	0.145757694290273	FALSE	0	-0.394465979208063	-0.147990068749941	0.041093029702602	-0.0417242831083659	FALSE	0	-0.135771825340942	-0.135771825340942	0.657446875305685	0.560277530811577	-0.135771825340942	-0.253651143165976	-0.117879317825034	0	0	0	0
chr5:165096865-165097036	-0.494253806124906	-0.470589518372781	-0.91603078950572	-0.354849358945565	FALSE	0	-0.557742969143919	0.05052677334479	0.278842635050165	-0.130569645473602	FALSE	0	-0.0897358015556416	-0.0897358015556416	0.142428298097776	0.0778971462042715	-0.0897358015556416	-0.558930868237243	-0.469195066681601	0	0	0	0
chr5:168269116-168269287	0.0589364022141504	-0.0527237077036046	-0.189309674247549	0.0906155697446401	FALSE	0	0.257717497978825	0.376057490809833	0.303411526369636	0.0695095121805167	FALSE	1	0.251674006834703	0.251674006834703	0.0563939284667119	0.0235093895936858	0.251674006834703	-0.0231203524980909	-0.274794359332793	0	0	1	0
chr5:168479965-168480136	0.257600470381968	0.249291124608111	0.287042995815299	0.271804302597552	FALSE	1	0.125529394182035	0.0426098422214567	0.217689982059385	0.258433312163171	FALSE	1	0.161065632656512	0.161065632656512	0.193597679638396	0.115614016662081	0.161065632656512	0.266434723350732	0.10536909069422	0	0	1	0
chr5:168993572-168993743	0.123717308905855	0.403104784013348	0.298646377974576	0.0537367239249322	FALSE	1	0.0343306453181767	0.292236098012594	0.419570686934526	0.208958613527917	FALSE	1	0.238774010948304	0.238774010948304	0.907366584950144	0.872846066961495	0.238774010948304	0.219801298704678	-0.0189727122436257	0	0	1	0
chr5:169138728-169138899	-0.187715226265835	-0.208765881085692	-0.127160406347392	0.122889112773126	FALSE	0	-0.16944846800286	-0.442027256954289	-0.362488385864999	-0.0959808805233409	FALSE	0	-0.267486247836372	-0.267486247836372	0.27696898227945	0.183411325134098	-0.267486247836372	-0.100188100231448	0.167298147604924	0	0	0	0
chr5:169746491-169746662	-0.116811334120784	-0.165222472364281	0.0440497012089436	-0.208161698431022	FALSE	0	0.514163666656205	0.731842745717713	0.576969726644301	0.658399743828304	FALSE	1	0.620343970711631	0.620343970711631	0.0010803178620741	6.40169911351266e-05	0.620343970711631	-0.111536450926786	-0.731880421638416	1	1	1	1
chr5:170389704-170389875	-0.0897780602042454	0.0766673080175447	0.0732972961684081	-0.116276169652706	FALSE	0	0.0374616293882901	0.00857662644455835	-0.0409694676929434	0.107333865012288	FALSE	0	0.0281006632880483	0.0281006632880483	0.618433080680481	0.516192702804552	0.0281006632880483	-0.0140224064177496	-0.0421230697057979	0	0	0	0
chr5:171659129-171659300	-0.00783990922057817	-0.180044462279331	0.29378902586326	-0.114708322596398	FALSE	0	-0.233254476705498	-0.0417994539775502	-0.233107141250685	-0.361183489082896	FALSE	0	-0.217336140254157	-0.217336140254157	0.22761075691777	0.142223922353506	-0.217336140254157	-0.00220091705826189	0.215135223195895	0	0	0	0
chr5:171871458-171871629	-0.265558990421714	-0.352608890786971	-0.0412179834186143	0.0021499546777821	FALSE	0	0.0689243120459925	0.0157878613947473	-0.163977015324889	-0.195366324473698	FALSE	0	-0.0686577915894619	-0.0686577915894619	0.520518967343407	0.41190248926045	-0.0686577915894619	-0.164308977487379	-0.0956511858979174	0	0	0	0
chr5:172430552-172430723	0.0661376747479979	0.123336698394626	0.00980786610943055	-0.0622757170491272	FALSE	0	0.246083217154048	0.223177519633599	0.159540965043831	0.178912043558591	FALSE	1	0.201928436347517	0.201928436347517	0.0423648842570002	0.0162055206323181	0.201928436347517	0.0342516305507319	-0.167676805796785	1	0	1	0
chr5:172572864-172573035	-0.11917830717244	-0.266860456550636	-0.113895325237141	-0.178034821466089	FALSE	0	-0.0100841699755645	-0.0928926831882974	-0.123986034382582	-0.0439083574175197	FALSE	0	-0.0677178112409908	-0.0677178112409908	0.120966542584701	0.0630911504096363	-0.0677178112409908	-0.169492227606576	-0.101774416365586	0	0	0	0
chr5:172666682-172666853	-0.372479399585948	-0.303173778932332	-0.227615186853578	-0.373617490667905	FALSE	0	0.257427507825426	-0.0728541507392624	-0.131056882771863	0.00185291328863449	FALSE	0	0.0138423469007338	0.0138423469007338	0.0555248722782419	0.023057480971435	0.0138423469007338	-0.319221464009941	-0.333063810910674	0	0	0	0
chr5:172733098-172733269	-0.391875387253235	-0.1197969739082	-0.249941586910001	-0.109162972209272	FALSE	0	-0.208986077288194	-0.180225408747751	-0.456164381970212	-0.412402366129977	FALSE	0	-0.314444558534033	-0.314444558534033	0.466598225381726	0.354494155552868	-0.314444558534033	-0.217694230070177	0.0967503284638564	0	0	0	0
chr5:172764082-172764253	0.0444074673415548	0.0347875039995776	-0.122628664089429	-0.0451070576994819	FALSE	0	-0.728377186029688	-0.652365566029045	-0.748028422761199	-0.754634711408657	FALSE	0	-0.720851471557147	-0.720851471557147	0.000659327703483472	2.41718019031294e-05	-0.720851471557147	-0.0221351876119446	0.698716283945203	1	2	0	0
chr5:172767794-172767965	-0.368289550409493	-0.254959329476169	-0.36484515628378	-0.482995696049422	FALSE	0	-0.270117034904907	-0.114292841434196	-0.291706596787	-0.292199897881747	FALSE	0	-0.242079092751963	-0.242079092751963	0.165390185926984	0.0946503208371625	-0.242079092751963	-0.367772433054716	-0.125693340302753	0	0	0	0
chr5:172829834-172830005	0.346426219371877	0.355144856033241	0.661444954570218	0.525561619570745	FALSE	1	-0.113524049501062	-0.201500799375759	-0.301712568686692	-0.171485330712145	FALSE	0	-0.197055687068914	-0.197055687068914	0.00514794298388191	0.000834448678272765	-0.197055687068914	0.47214441238652	0.669200099455435	1	2	1	2
chr5:172974972-172975143	0.0117978508112993	-0.0481213453966096	-0.171186734740054	-0.0868028463993602	FALSE	0	-0.647021919201174	-0.731285751298175	-0.441720358155496	-0.438725728429866	FALSE	0	-0.564688439271178	-0.564688439271178	0.0117019999054993	0.00281689829406071	-0.564688439271178	-0.0735782689311812	0.491110170339996	1	0	0	0
chr5:173673660-173673831	-0.0705489560343246	-0.00250452931152004	-0.168991865881195	-0.0168455812058657	FALSE	0	0.334940228325848	0.34314666562708	0.187772057113	0.217473325935693	FALSE	1	0.270833069250405	0.270833069250405	0.00531991170914078	0.000884403122501845	0.270833069250405	-0.0647227331082264	-0.335555802358632	1	0	1	0
chr5:173861047-173861218	0.0167762033083499	-0.151304771302635	0.372882135826295	0.119922496713586	FALSE	0	-0.20935161670638	-0.100563795208593	-0.0742938732241169	-0.100789035895935	FALSE	0	-0.121249580258757	-0.121249580258757	0.235685220861423	0.148899586156398	-0.121249580258757	0.0895690161363989	0.210818596395155	0	0	0	0
chr5:174310194-174310365	-0.0950922343693543	-0.0459323007794353	0.130760784159061	0.0198690986059814	FALSE	0	-0.748563807947317	-0.686327372256065	-0.632120886926392	-0.909381022650986	FALSE	0	-0.74409827244519	-0.74409827244519	0.00131109259537077	9.03889061599864e-05	-0.74409827244519	0.00240133690406324	0.746499609349253	1	2	0	0
chr5:174337034-174337205	0.466221079351528	0.700404845957561	0.785033916927618	0.772921155273287	FALSE	1	-0.466484302616704	-0.0234510905821927	-0.271165061593291	-0.186026493261522	FALSE	0	-0.236781737013427	-0.236781737013427	0.00276199614288584	0.000299953927438144	-0.236781737013427	0.681145249377499	0.917926986390926	1	2	1	2
chr5:175478742-175478913	-0.172926900363905	-0.27191872253609	-0.16938525924585	-0.20741864300585	FALSE	0	-0.694133688146576	-0.616803367378548	-0.917238795667108	-0.696243898268935	FALSE	0	-0.731104937365292	-0.731104937365292	0.00907780068174077	0.00196124031330208	-0.731104937365292	-0.205412381287924	0.525692556077368	1	0	0	0
